time,open,high,low,close,volume,vc,dif,dea,hist,atr
2020-05-18 19:54:00,9741.5,9754.5,9741.5,9754.5,1512.0,15.12,2.34283425541,1.7260846417,0.616749613708,8.00147300354
2020-05-18 19:55:00,9755.5,9759.4,9744.2,9745.9,1431.0,14.31,2.4004796904,1.86096365144,0.539516038966,8.51565350328
2020-05-18 19:56:00,9746.4,9754.6,9746.3,9750.5,2114.0,21.14,2.7852391658,2.04581875431,0.739420411487,8.52882111019
2020-05-18 19:57:00,9749.6,9749.6,9746.3,9746.3,6196.0,61.96,2.71990554492,2.18063611243,0.539269432485,8.21961960232
2020-05-18 19:58:00,9746.3,9748.2,9744.2,9748.2,13787.0,137.87,2.78928911209,2.30236671236,0.486922399727,7.91821820216
2020-05-18 19:59:00,9748.3,9748.3,9747.6,9747.6,144.0,1.44,2.76399943837,2.39469325756,0.369306180805,7.40263118772
2020-05-18 20:00:00,9747.5,9766.2,9747.5,9760.8,3317.0,33.17,3.76567847533,2.66889030112,1.09678817421,8.20958610288
2020-05-18 20:01:00,9761.9,9764.4,9742.1,9744.7,4380.0,43.8,3.22322554446,2.77975734979,0.44346819467,9.21604423839
2020-05-18 20:02:00,9745.3,9752.3,9745.3,9749.7,186.0,1.86,3.16035529326,2.85587693848,0.304478354783,9.10061250707
2020-05-18 20:03:00,9751.9,9751.9,9750.8,9750.8,76.0,0.76,3.16283181677,2.91726791414,0.245563902628,8.60771161371
2020-05-18 20:04:00,9751.5,9751.5,9739.9,9743.5,1691.0,16.91,2.54639226319,2.84309278395,-0.296700520756,8.82144649845
2020-05-18 20:05:00,9743.5,9743.5,9741.6,9741.6,1678.0,16.78,1.88284113418,2.65104245399,-0.768201319818,8.32705746284
2020-05-18 20:06:00,9741.7,9743.8,9731.3,9731.3,7638.0,76.38,0.519855592818,2.22480508176,-1.70494948894,8.62512478693
2020-05-18 20:07:00,9732.4,9735.2,9732.4,9735.1,1744.0,17.44,-0.25080094919,1.72968387557,-1.98048482476,8.28761587357
2020-05-18 20:08:00,9735.1,9735.5,9733.7,9735.5,1724.0,17.24,-0.819824724846,1.21978215549,-2.03960688033,7.82421473975
2020-05-18 20:09:00,9735.5,9735.5,9713.0,9723.6,611.0,6.11,-2.20558609068,0.534708506254,-2.74029459693,8.87248511548
2020-05-18 20:10:00,9724.2,9728.4,9724.2,9725.0,388.0,3.88,-3.15448076658,-0.203129348312,-2.95135141826,8.58159332152
2020-05-18 20:11:00,9726.8,9730.8,9726.8,9730.8,7189.0,71.89,-3.39929020477,-0.842361519603,-2.55692868517,8.38290808427
2020-05-18 20:12:00,9730.8,9730.8,9729.0,9729.5,20538.0,205.38,-3.65605782495,-1.40510078067,-2.25095704428,7.91270036396
2020-05-18 20:13:00,9728.3,9728.3,9721.0,9723.0,3441.0,34.41,-4.33408307923,-1.99089724038,-2.34318583884,7.95465033796
2020-05-18 20:14:00,9725.0,9725.0,9723.6,9723.6,1236.0,12.36,-4.76804493851,-2.54632678001,-2.2217181585,7.52931817097
2020-05-18 20:15:00,9722.2,9724.5,9712.9,9722.8,2538.0,25.38,-5.11752451557,-3.06056632712,-2.05695818845,7.82008115875
2020-05-18 20:16:00,9722.8,9726.5,9720.0,9726.5,9890.0,98.9,-5.03785723817,-3.45602450933,-1.58183272883,7.72578964741
2020-05-18 20:17:00,9726.5,9737.5,9726.5,9733.3,1924.0,19.24,-4.37557823463,-3.63993525439,-0.735642980241,7.95966181546
2020-05-18 20:18:00,9733.3,9733.3,9729.3,9729.3,1422.0,14.22,-4.12592285312,-3.73713277414,-0.388790078986,7.67682882864
2020-05-18 20:19:00,9730.0,9730.0,9718.9,9722.9,1821.0,18.21,-4.39384615418,-3.86847545015,-0.525370704037,7.92134105516
2020-05-18 20:20:00,9722.9,9723.0,9722.9,9722.9,738.0,7.38,-4.55368525155,-4.00551741043,-0.548167841122,7.36267383694
2020-05-18 20:21:00,9721.2,9722.9,9721.2,9722.9,8.0,0.08,-4.62702146457,-4.12981822126,-0.497203243311,6.9581971343
2020-05-18 20:22:00,9723.6,9723.6,9721.0,9721.0,6779.0,67.79,-4.78331597374,-4.26051777175,-0.522798201991,6.64689733899
2020-05-18 20:23:00,9721.1,9721.1,9705.0,9709.9,5747.0,57.47,-5.7367282989,-4.55575987718,-1.18096842172,7.32211895764
2020-05-18 20:24:00,9709.9,9709.9,9705.1,9706.2,2089.0,20.89,-6.71348464141,-4.98730483003,-1.72617981138,7.14196760352
2020-05-18 20:25:00,9707.6,9720.0,9707.6,9719.6,5712.0,57.12,-6.3332967657,-5.25650321716,-1.07679354854,7.61754134612
2020-05-18 20:26:00,9717.8,9722.0,9717.8,9722.0,10312.0,103.12,-5.77180145834,-5.3595628654,-0.412238592939,7.37343124997
2020-05-18 20:27:00,9722.9,9727.8,9722.9,9727.8,1073.0,10.73,-4.80342990461,-5.24833627324,0.444906368629,7.26104330355
2020-05-18 20:28:00,9728.2,9729.0,9721.4,9724.9,5547.0,55.47,-4.22133333227,-5.04293568504,0.821602352778,7.28525449615
2020-05-18 20:29:00,9725.0,9726.9,9725.0,9726.9,215.0,2.15,-3.55762424189,-4.74587339641,1.18824915453,6.90773631785
2020-05-18 20:30:00,9727.2,9727.8,9727.2,9727.8,2021.0,20.21,-2.9252866441,-4.38175604595,1.45646940185,6.47861229515
2020-05-18 20:31:00,9727.9,9730.5,9726.6,9726.6,6067.0,60.67,-2.49225534505,-4.00385590577,1.51160056072,6.29442570264
2020-05-18 20:32:00,9726.1,9726.2,9725.1,9725.2,10234.0,102.34,-2.23626495012,-3.65033771464,1.41407276452,5.95196672388
2020-05-18 20:33:00,9726.3,9726.3,9723.9,9724.3,10120.0,101.2,-2.08201304583,-3.33667278088,1.25465973505,5.69825481503
2020-05-18 20:34:00,9724.3,9724.3,9715.3,9716.9,8863.0,88.63,-2.52774716019,-3.17488765674,0.647140496555,5.93409375681
2020-05-18 20:35:00,9716.9,9716.9,9713.9,9713.9,11944.0,119.44,-3.08747904852,-3.1574059351,0.0699268865757,5.72451563133
2020-05-18 20:36:00,9712.5,9714.5,9712.4,9712.4,10547.0,105.47,-3.61048860151,-3.24802246838,-0.362466133128,5.46562165766
2020-05-18 20:37:00,9712.4,9712.4,9700.0,9706.2,9593.0,95.93,-4.47369564614,-3.49315710393,-0.980538542207,5.9609343964
2020-05-18 20:38:00,9708.2,9708.2,9694.7,9697.7,3550.0,35.5,-5.77707785323,-3.94994125379,-1.82713659944,6.49943908237
2020-05-18 20:39:00,9697.8,9704.0,9697.8,9703.7,438.0,4.38,-6.25377812541,-4.41070862812,-1.8430694973,6.48519343363
2020-05-18 20:40:00,9703.6,9710.4,9702.9,9710.4,5475.0,54.75,-6.02152018339,-4.73287093917,-1.28864924422,6.55767961694
2020-05-18 20:41:00,9711.0,9715.9,9711.0,9715.9,2088.0,20.88,-5.33218395892,-4.85273354312,-0.479450415796,6.48213107288
2020-05-18 20:42:00,9715.9,9715.9,9711.4,9713.9,7936.0,79.36,-4.89088425075,-4.86036368465,-0.0305205661047,6.34055028196
2020-05-18 20:43:00,9712.4,9714.3,9712.4,9712.6,15895.0,158.95,-4.59310374719,-4.80691169715,0.213807949962,6.02336811896
2020-05-18 20:44:00,9713.5,9714.2,9713.5,9714.2,3192.0,31.92,-4.17982154358,-4.68149366644,0.501672122857,5.70741325332
2020-05-18 20:45:00,9714.4,9719.0,9714.4,9718.9,11453.0,114.53,-3.43346287644,-4.43188750844,0.998424632,5.64259802094
2020-05-18 20:46:00,9719.0,9720.8,9715.6,9720.7,349.0,3.49,-2.66599140929,-4.07870828861,1.41271687932,5.61098387659
2020-05-18 20:47:00,9720.9,9724.1,9720.9,9721.8,2652.0,26.52,-1.94656514404,-3.6522796597,1.70571451566,5.45305645683
2020-05-18 20:48:00,9722.7,9722.7,9717.9,9717.9,182.0,1.82,-1.67184011976,-3.25619175171,1.58435163195,5.40640956706
2020-05-18 20:49:00,9716.8,9720.7,9716.8,9719.5,4748.0,47.48,-1.30991207944,-2.86693581725,1.55702373782,5.2988088837
2020-05-18 20:50:00,9720.0,9729.2,9720.0,9729.2,10085.0,100.85,-0.237633277706,-2.34107530934,2.10344203164,5.61317967772
2020-05-18 20:51:00,9728.5,9728.5,9721.2,9724.5,213.0,2.13,0.230250493198,-1.82681014884,2.05706064203,5.78366684359
2020-05-18 20:52:00,9723.0,9725.1,9722.2,9725.1,1164.0,11.64,0.642065407799,-1.33303503751,1.97510044531,5.57769064048
2020-05-18 20:53:00,9725.4,9725.5,9723.8,9725.0,2953.0,29.53,0.949418227983,-0.876544384411,1.82596261239,5.30071273759
2020-05-18 20:54:00,9725.0,9725.0,9723.6,9723.6,7911.0,79.11,1.06772122695,-0.487691262138,1.55541248909,5.02209039919
2020-05-18 20:55:00,9723.6,9725.5,9723.6,9724.9,5547.0,55.47,1.25194470219,-0.139764069272,1.39170877146,4.7990839421
2020-05-18 20:56:00,9725.6,9729.4,9725.6,9729.4,12070.0,120.7,1.74098651667,0.236386047917,1.50460046875,4.77772080338
2020-05-18 20:57:00,9730.0,9732.0,9729.9,9732.0,3661.0,36.61,2.31170604065,0.651450046463,1.66025599418,4.62216931743
2020-05-18 20:58:00,9732.0,9735.0,9732.0,9735.0,12543.0,125.43,2.97182297777,1.11552463272,1.85629834505,4.50630008047
2020-05-18 20:59:00,9734.9,9735.1,9730.5,9730.5,1152.0,11.52,3.09616732477,1.51165317113,1.58451415364,4.51299293186
2020-05-18 21:00:00,9729.8,9729.8,9725.1,9725.6,2134.0,21.34,2.76742096046,1.762806729,1.00461423146,4.57635057959
2020-05-18 21:01:00,9725.6,9726.2,9725.5,9725.5,49.0,0.49,2.47034137634,1.90431365847,0.56602771787,4.29946839533
2020-05-18 21:02:00,9724.4,9731.6,9723.0,9729.1,12831.0,128.31,2.49661416511,2.0227737598,0.473840405315,4.60664922424
2020-05-18 21:03:00,9729.1,9729.1,9727.5,9727.5,20515.0,205.15,2.36111148777,2.09044130539,0.270670182379,4.39188856536
2020-05-18 21:04:00,9727.2,9727.2,9727.2,9727.2,1.0,0.01,2.20410954412,2.11317495314,0.0909345909866,4.09961081069
2020-05-18 21:05:00,9727.3,9729.7,9727.3,9727.8,12468.0,124.68,2.1038475137,2.11130946525,-0.00746195155022,3.98535289564
2020-05-18 21:06:00,9727.8,9727.9,9727.8,9727.8,16486.0,164.86,2.00131917062,2.08931140632,-0.0879922357063,3.70782768881
2020-05-18 21:07:00,9727.8,9727.8,9725.2,9725.2,10699.0,106.99,1.69077623321,2.0096043717,-0.31882813849,3.62869713961
2020-05-18 21:08:00,9725.2,9725.2,9725.1,9725.1,2281.0,22.81,1.42022804882,1.89172910713,-0.471501058301,3.37664734392
2020-05-18 21:09:00,9725.1,9725.1,9721.4,9724.0,5899.0,58.99,1.10432587531,1.73424846076,-0.629922585449,3.39974396222
2020-05-18 21:10:00,9723.9,9723.9,9722.5,9722.5,549.0,5.49,0.724581142505,1.53231499711,-0.807733854606,3.26404796491
2020-05-18 21:11:00,9722.5,9724.7,9721.1,9723.9,988.0,9.88,0.530483917169,1.33194878112,-0.801464863954,3.28804453885
2020-05-18 21:12:00,9723.4,9723.4,9720.9,9720.9,3969.0,39.69,0.133051801397,1.09216938518,-0.959117583781,3.26746992893
2020-05-18 21:13:00,9720.8,9720.8,9720.0,9720.0,396.0,3.96,-0.251637768528,0.823407954437,-1.07504572296,3.09836493401
2020-05-18 21:14:00,9720.1,9721.7,9720.1,9721.7,1629.0,16.29,-0.414552528227,0.575815857904,-0.990368386131,2.99848172444
2020-05-18 21:15:00,9721.7,9736.4,9721.7,9735.6,1993.0,19.93,0.571363856945,0.574925457712,-0.00356160076705,3.8343044584
2020-05-18 21:16:00,9735.7,9739.8,9735.7,9739.8,820.0,8.2,1.67233693528,0.794407753225,0.877929182052,3.86042556852
2020-05-18 21:17:00,9740.0,9740.0,9740.0,9740.0,485.0,4.85,2.53181912559,1.1418900277,1.38992909789,3.59896659934
2020-05-18 21:18:00,9740.0,9740.0,9739.9,9739.9,7.0,0.07,3.16837276045,1.54718657425,1.6211861862,3.34904041367
2020-05-18 21:19:00,9739.9,9739.9,9738.7,9738.8,124.0,1.24,3.54324101841,1.94639746308,1.59684355533,3.19553752698
2020-05-18 21:20:00,9738.5,9739.9,9738.5,9738.9,267.0,2.67,3.80453961346,2.31802589316,1.48651372031,3.06728484648
2020-05-18 21:21:00,9739.6,9740.0,9739.6,9739.9,1052.0,10.52,4.04567623793,2.66355596211,1.38212027582,2.9267645003
2020-05-18 21:22:00,9740.0,9748.2,9740.0,9746.0,14425.0,144.25,4.6751060578,3.06586598125,1.60924007655,3.310567036
2020-05-18 21:23:00,9746.1,9760.0,9746.1,9755.9,572.0,5.72,5.9047151069,3.63363580638,2.27107930052,4.074097962
2020-05-18 21:24:00,9755.8,9755.8,9748.8,9748.8,16046.0,160.46,6.23441205298,4.1537910557,2.08062099728,4.29023382185
2020-05-18 21:25:00,9748.8,9750.6,9748.8,9750.2,15089.0,150.89,6.533355107,4.62970386596,1.90365124104,4.11235997744
2020-05-18 21:26:00,9750.2,9754.5,9750.2,9754.5,952.0,9.52,7.03613550423,5.11099019361,1.92514531062,4.12576283619
2020-05-18 21:27:00,9754.5,9776.7,9754.5,9770.5,3290.0,32.9,8.62622116583,5.81403638806,2.81218477777,5.41677977646
2020-05-18 21:28:00,9770.6,9771.9,9765.3,9765.6,9705.0,97.05,9.38282706975,6.5277945244,2.85503254535,5.50129550672
2020-05-18 21:29:00,9767.1,9767.1,9755.6,9755.7,17578.0,175.78,9.07893907915,7.03802343535,2.0409156438,5.92977439909
2020-05-18 21:30:00,9755.7,9767.0,9755.7,9767.0,6236.0,62.36,9.63881100584,7.55818094945,2.0806300564,6.31336194202
2020-05-18 21:31:00,9767.0,9767.0,9765.1,9765.1,3516.0,35.16,9.81604615062,8.00975398968,1.80629216094,5.9981218033
2020-05-18 21:32:00,9765.0,9765.1,9760.8,9760.8,13397.0,133.97,9.50002187771,8.30780756729,1.19221431043,5.87682738878
2020-05-18 21:33:00,9760.8,9765.2,9760.8,9761.5,693.0,6.93,9.20000261116,8.48624657606,0.713756035101,5.77133971815
2020-05-18 21:34:00,9761.5,9761.5,9756.7,9757.5,2226.0,22.26,8.54101312756,8.49719988636,0.0438132411954,5.70195830971
2020-05-18 21:35:00,9757.5,9757.5,9755.6,9755.6,24965.0,249.65,7.77581039108,8.35292198731,-0.577111596223,5.43038985902
2020-05-18 21:36:00,9755.6,9755.6,9749.1,9749.1,28538.0,285.38,6.56916083526,7.9961697569,-1.42700892164,5.50679058337
2020-05-18 21:37:00,9748.2,9748.2,9746.9,9746.9,1765.0,17.65,5.37341932189,7.47161966989,-2.09820034801,5.27059125599
2020-05-18 21:38:00,9747.0,9758.0,9747.0,9758.0,17541.0,175.41,5.26081934051,7.02945960402,-1.76864026351,5.68697759485
2020-05-18 21:39:00,9758.4,9764.7,9758.4,9764.4,3310.0,33.1,5.62318893526,6.74820547027,-1.12501653501,5.75933633807
2020-05-18 21:40:00,9765.0,9768.7,9758.5,9758.5,7113.0,71.13,5.37235954157,6.47303628453,-1.10067674295,6.07652659964
2020-05-18 21:41:00,9756.9,9764.4,9756.7,9762.7,695.0,6.95,5.44966005032,6.26836103769,-0.818700987365,6.19248898538
2020-05-18 21:42:00,9762.7,9763.4,9761.7,9762.2,859.0,8.59,5.40823269905,6.09633536996,-0.688102670909,5.871596915
2020-05-18 21:43:00,9761.8,9761.9,9760.3,9760.3,15919.0,159.19,5.16257613952,5.90958352387,-0.747007384353,5.58791142107
2020-05-18 21:44:00,9759.8,9760.0,9759.8,9760.0,484.0,4.84,4.88734577362,5.70513597382,-0.817790200198,5.22448917671
2020-05-18 21:45:00,9760.1,9761.2,9760.0,9761.2,13044.0,130.44,4.71173969466,5.50645671799,-0.794717023328,4.93702566408
2020-05-18 21:46:00,9761.2,9762.1,9760.0,9760.6,17881.0,178.81,4.47259829724,5.29968503384,-0.827086736595,4.73438097379
2020-05-18 21:47:00,9760.6,9761.1,9760.0,9760.0,26518.0,265.18,4.18640377451,5.07702878197,-0.890625007462,4.47478233281
2020-05-18 21:48:00,9760.0,9760.0,9755.1,9757.4,8014.0,80.14,3.70706158406,4.80303534239,-1.09597375833,4.50515502332
2020-05-18 21:49:00,9757.4,9757.4,9754.5,9754.5,3670.0,36.7,3.05792383845,4.4540130416,-1.39608920316,4.39050109308
2020-05-18 21:50:00,9754.5,9754.5,9753.0,9753.0,3833.0,38.33,2.39483388005,4.04217720929,-1.64734332924,4.18403672929
2020-05-18 21:51:00,9752.9,9752.9,9730.1,9746.0,1234.0,12.34,1.28962284278,3.49166633599,-2.20204349321,5.52089124863
2020-05-18 21:52:00,9745.1,9745.1,9739.8,9739.8,5294.0,52.94,-0.085566691745,2.77621973044,-2.86178642219,5.56939901658
2020-05-18 21:53:00,9738.3,9739.7,9738.3,9739.7,895.0,8.95,-1.16999647872,1.98697648861,-3.15697296733,5.27872765826
2020-05-18 21:54:00,9741.8,9742.2,9738.1,9742.2,14969.0,149.69,-1.80685746306,1.22820969828,-3.03506716133,5.19453282552
2020-05-18 21:55:00,9741.5,9741.5,9736.0,9736.0,9427.0,94.27,-2.77981854808,0.426604049006,-3.20642259708,5.26635190941
2020-05-18 21:56:00,9737.0,9738.4,9736.9,9738.4,9117.0,91.17,-3.31897816115,-0.322512393024,-2.99646576812,5.06161248731
2020-05-18 21:57:00,9738.7,9739.7,9732.4,9732.4,14380.0,143.8,-4.1822060271,-1.09445111984,-3.08775490726,5.22149730965
2020-05-18 21:58:00,9731.4,9735.2,9731.4,9735.2,1036.0,10.36,-4.58750186479,-1.79306126883,-2.79444059596,5.11996178753
2020-05-18 21:59:00,9735.5,9735.6,9733.6,9733.6,12778.0,127.78,-4.98039744286,-2.43052850364,-2.54986893923,4.89710737414
2020-05-18 22:00:00,9733.5,9733.5,9715.2,9725.9,5799.0,57.99,-5.84570996195,-3.1135647953,-2.73214516665,5.86159970455
2020-05-18 22:01:00,9725.9,9729.0,9725.9,9729.0,2287.0,22.87,-6.20975014116,-3.73280186447,-2.47694827669,5.6643425828
2020-05-18 22:02:00,9729.2,9729.2,9726.0,9726.7,14183.0,141.83,-6.60767620588,-4.30777673275,-2.29989947313,5.4883181126
2020-05-18 22:03:00,9728.8,9733.5,9728.8,9733.4,1681.0,16.81,-6.30966755339,-4.70815489688,-1.60151265651,5.58200967599
2020-05-18 22:04:00,9733.5,9737.0,9733.5,9737.0,2558.0,25.58,-5.71710046037,-4.90994400958,-0.807156450791,5.44043755627
2020-05-18 22:05:00,9736.9,9737.0,9736.9,9736.9,3322.0,33.22,-5.19566355888,-4.96708791944,-0.228575639445,5.05897773082
2020-05-18 22:06:00,9736.0,9736.0,9734.8,9734.9,3016.0,30.16,-4.88746469238,-4.95116327403,0.0636985816496,4.84762217862
2020-05-18 22:07:00,9734.9,9743.1,9734.9,9743.1,967.0,9.67,-3.93616968651,-4.74816455652,0.811994870012,5.08707773729
2020-05-18 22:08:00,9743.0,9743.0,9739.8,9739.9,7448.0,74.48,-3.40126710714,-4.47878506665,1.07751795951,4.95942932749
2020-05-18 22:09:00,9740.9,9743.8,9740.9,9742.1,5257.0,52.57,-2.76792443547,-4.13661294041,1.36868850494,4.88375580409
2020-05-18 22:10:00,9742.1,9748.0,9742.1,9748.0,979.0,9.79,-1.76951722051,-3.66319379643,1.89367657592,4.95634467523
2020-05-18 22:11:00,9748.0,9748.9,9744.0,9744.0,7832.0,78.32,-1.28621222622,-3.18779748239,1.90158525617,4.95232005557
2020-05-18 22:12:00,9744.1,9752.3,9744.1,9748.5,477.0,4.77,-0.533922419001,-2.65702246971,2.12310005071,5.1914400516
2020-05-18 22:13:00,9751.4,9753.0,9750.5,9752.4,181.0,1.81,0.372674124194,-2.05108315093,2.42375727512,5.14205147649
2020-05-18 22:14:00,9752.0,9759.9,9752.0,9756.6,542.0,5.42,1.41376629765,-1.35811326122,2.77187955886,5.3390477996
2020-05-18 22:15:00,9756.0,9757.2,9755.5,9757.0,674.0,6.74,2.24523433899,-0.637443741175,2.88267808016,5.07911581391
2020-05-18 22:16:00,9757.0,9766.8,9757.0,9762.6,3247.0,32.47,3.31780634472,0.153606276003,3.16420006871,5.4163218272
2020-05-18 22:17:00,9762.6,9793.4,9762.6,9783.8,4398.0,43.98,5.81149886949,1.2851847947,4.52631407479,7.22944169669
2020-05-18 22:18:00,9784.4,9785.0,9771.3,9781.7,3569.0,35.69,7.53149729923,2.53444729561,4.99705000362,7.69162443264
2020-05-18 22:19:00,9780.9,9785.6,9779.8,9781.8,1033.0,10.33,8.80122259546,3.78780235558,5.01342023989,7.55650840174
2020-05-18 22:20:00,9781.0,9791.5,9781.0,9790.8,638.0,6.38,10.4136715017,5.1129761848,5.30069531689,7.76675780161
2020-05-18 22:21:00,9791.9,9791.9,9777.6,9778.8,4528.0,45.28,10.6010468954,6.21059032693,4.3904565685,8.23341795864
2020-05-18 22:22:00,9777.8,9778.8,9773.5,9776.9,1411.0,14.11,10.475474376,7.06356713675,3.4119072393,8.02388810445
2020-05-18 22:23:00,9775.4,9779.7,9774.2,9779.6,64.0,0.64,10.4730973381,7.74547317701,2.72762416105,7.8436103827
2020-05-18 22:24:00,9779.2,9779.2,9768.4,9769.6,6163.0,61.63,9.55416265202,8.10721107201,1.44695158001,8.08335249823
2020-05-18 22:25:00,9769.6,9774.8,9769.6,9773.8,3502.0,35.02,9.0603629675,8.29784145111,0.762521516389,7.87739874835
2020-05-18 22:26:00,9774.8,9775.8,9773.4,9773.4,252.0,2.52,8.53832204125,8.34593756914,0.192384472109,7.48615598061
2020-05-18 22:27:00,9773.5,9779.6,9773.5,9779.6,5705.0,57.05,8.52659969685,8.38206999468,0.144529702167,7.39428769628
2020-05-18 22:28:00,9779.7,9793.0,9779.1,9791.9,2513.0,25.13,9.40144287777,8.5859445713,0.81549830647,7.85898143226
2020-05-18 22:29:00,9791.8,9791.8,9787.3,9787.3,2271.0,22.71,9.61277080723,8.79130981849,0.821460988747,7.62619704424
2020-05-18 22:30:00,9790.1,9790.1,9772.8,9780.2,8929.0,89.29,9.10241211029,8.85353027685,0.248881833445,8.31718296966
2020-05-18 22:31:00,9781.6,9787.2,9781.3,9785.9,7571.0,75.71,9.05352809291,8.89352984006,0.159998252853,8.22309847182
2020-05-18 22:32:00,9785.9,9785.9,9779.0,9780.6,1405.0,14.05,8.48926251699,8.81267637544,-0.32341385846,8.12859143812
2020-05-18 22:33:00,9781.6,9783.9,9778.9,9778.9,1693.0,16.93,7.8148178348,8.61310466732,-0.798286832519,7.90512062111
2020-05-18 22:34:00,9778.9,9781.5,9774.1,9777.3,9321.0,93.21,7.06971367827,8.30442646951,-1.23471279124,7.86904057675
2020-05-18 22:35:00,9777.3,9777.3,9766.7,9768.5,2958.0,29.58,5.70338177582,7.78421753077,-2.08083575495,8.06410910698
2020-05-18 22:36:00,9768.5,9769.1,9764.4,9767.2,14683.0,146.83,4.46419431065,7.12021288675,-2.65601857609,7.82381559934
2020-05-18 22:37:00,9766.2,9766.2,9761.6,9763.0,647.0,6.47,3.10740419622,6.31765114864,-3.21024695242,7.66497162796
2020-05-18 22:38:00,9763.5,9767.0,9763.5,9767.0,170.0,1.7,2.32806830376,5.51973457966,-3.1916662759,7.40318794025
2020-05-18 22:39:00,9766.3,9766.3,9766.3,9766.3,80.0,0.8,1.63510635607,4.74280893494,-3.10770257888,6.92438880166
2020-05-18 22:40:00,9767.1,9771.0,9767.1,9770.0,701.0,7.01,1.36871045566,4.06798923909,-2.69927878343,6.76550388725
2020-05-18 22:41:00,9769.9,9769.9,9769.6,9769.6,3960.0,39.6,1.11248904702,3.47688920068,-2.36440015365,6.31082503816
2020-05-18 22:42:00,9769.6,9775.8,9769.6,9774.0,7035.0,70.35,1.25006499129,3.0315243588,-1.78145936751,6.30290896401
2020-05-18 22:43:00,9775.5,9775.5,9771.3,9772.2,286.0,2.86,1.20001691353,2.66522286974,-1.46520595622,6.15270118087
2020-05-18 22:44:00,9772.2,9780.0,9772.2,9775.5,4732.0,47.32,1.41037791342,2.41425387848,-1.00387596506,6.27036538223
2020-05-18 22:45:00,9775.8,9780.1,9775.8,9780.0,6405.0,64.05,1.91809233882,2.31502157055,-0.396929231724,6.15105356922
2020-05-18 22:46:00,9780.1,9780.1,9780.0,9780.0,305.0,3.05,2.2940156939,2.31082039522,-0.0168047013204,5.71883545713
2020-05-18 22:47:00,9780.1,9785.2,9780.1,9781.8,1816.0,18.16,2.70598965364,2.3898542469,0.316135406738,5.68177578162
2020-05-18 22:48:00,9781.8,9789.5,9781.8,9786.0,2252.0,22.52,3.33296652063,2.57847670165,0.754489818985,5.82593465436
2020-05-18 22:49:00,9786.0,9791.0,9786.0,9791.0,5257.0,52.57,4.18506558713,2.89979447874,1.28527110839,5.76693932191
2020-05-18 22:50:00,9791.0,9792.0,9784.6,9784.6,8807.0,88.07,4.29443020519,3.17872162403,1.11570858115,5.8835865132
2020-05-18 22:51:00,9784.7,9785.2,9783.0,9783.0,11150.0,111.5,4.20354003181,3.38368530559,0.819854726223,5.62047319083
2020-05-18 22:52:00,9782.0,9782.0,9776.0,9776.7,6191.0,61.91,3.58186208934,3.42332066234,0.158541427005,5.71901082005
2020-05-18 22:53:00,9776.0,9777.5,9774.3,9776.0,4442.0,44.42,2.99813307927,3.33828314573,-0.340150066454,5.53908147576
2020-05-18 22:54:00,9775.7,9775.7,9760.0,9764.3,9837.0,98.37,1.5732954437,2.98528560532,-1.41199016162,6.28628994178
2020-05-18 22:55:00,9764.3,9764.3,9755.1,9756.4,1094.0,10.94,-0.191159062168,2.34999667182,-2.54115573399,6.4944120888
2020-05-18 22:56:00,9756.4,9760.4,9753.4,9760.0,2487.0,24.87,-1.28420850052,1.62315563735,-2.90736413788,6.53052551103
2020-05-18 22:57:00,9759.9,9764.6,9759.9,9764.6,1291.0,12.91,-1.75899984396,0.94672454109,-2.70572438505,6.39977368881
2020-05-18 22:58:00,9764.7,9764.7,9764.3,9764.3,1316.0,13.16,-2.13487340541,0.330404951789,-2.4652783572,5.97121842532
2020-05-18 22:59:00,9764.3,9765.7,9762.9,9765.5,471.0,4.71,-2.30930570108,-0.197537178784,-2.11176852229,5.74470282351
2020-05-18 23:00:00,9765.8,9778.4,9749.2,9773.7,13429.0,134.29,-1.76552125237,-0.5111339935,-1.25438725887,7.42008119326
2020-05-18 23:01:00,9773.7,9800.5,9773.7,9789.0,21028.0,210.28,-0.0988465845458,-0.428676511709,0.329829927163,8.80436110803
2020-05-18 23:02:00,9790.1,9800.0,9790.1,9794.3,2990.0,29.9,1.63087113622,-0.0167669821234,1.64763811834,8.96119245746
2020-05-18 23:03:00,9794.4,9796.1,9790.5,9796.1,2607.0,26.07,3.11106740022,0.608799894346,2.50226750588,8.72110728192
2020-05-18 23:04:00,9796.4,9800.0,9788.2,9788.2,6510.0,65.1,3.60511213812,1.2080623431,2.39704979502,8.94102819036
2020-05-18 23:05:00,9788.1,9800.0,9785.3,9785.3,3280.0,32.8,3.71976129586,1.71040213365,2.00935916221,9.35238331962
2020-05-18 23:06:00,9785.3,9788.0,9783.9,9786.8,11614.0,116.14,3.88685381209,2.14569246934,1.74116134275,8.9772130825
2020-05-18 23:07:00,9786.8,9786.8,9774.1,9780.0,3793.0,37.93,3.43102197936,2.40275837134,1.02826360802,9.24312643375
2020-05-18 23:08:00,9780.0,9780.0,9762.1,9766.1,3657.0,36.57,1.92595690268,2.30739807761,-0.38144117493,9.86147454563
2020-05-18 23:09:00,9766.6,9772.6,9760.0,9768.0,12693.0,126.93,0.876393587301,2.02119717955,-1.14480359225,10.0570835067
